"s"	"p"	"o"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4226"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4227"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4228"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4229"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4230"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4231"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4232"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4233"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4234"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4235"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4237"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4238"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4239"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4240"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4241"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4242"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4243"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4244"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4245"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4246"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4247"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4248"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4249"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4250"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4251"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4252"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4253"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4254"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4255"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4256"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4257"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4258"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4259"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4260"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4261"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4262"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4263"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4264"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4265"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4266"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4267"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4268"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4270"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4271"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4272"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4273"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4274"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4275"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4276"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4277"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4278"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4279"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4280"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4281"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4282"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4283"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4284"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4285"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4286"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4287"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4288"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4289"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4290"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4291"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4292"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4293"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4294"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4295"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4296"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4297"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4298"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4299"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4300"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4301"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4302"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4303"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4304"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4305"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4306"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4307"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4308"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4309"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4310"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4311"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4312"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4313"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4314"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4315"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4316"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4317"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so2"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4319"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4320"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4321"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4322"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4323"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4324"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4325"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4326"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4327"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
"http://winter.ics.nitech.ac.jp/~toralab/sliderep/data/slidestack/seminar7/svg/seminar7-1.svg#so4328"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://winter.ics.nitech.ac.jp/ressup/ressup-onto.owl#Figure"
